Logged started on,19/07/2020 22:11:08
Feature,MEMS Sensor Fusion (Compact)
Nodes,AM1V310 @395930

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,qi,qj,qk,qs
19/07/2020 22:24:51.207,822661,AM1V310 @395930,42794,5100D8030325,0.0081,0.0984,0.9475,0.3041309
19/07/2020 22:24:51.207,822661,AM1V310 @395930,42794,5700F103FB24,0.0087,0.1009,0.9467,0.305782
19/07/2020 22:24:51.236,822690,AM1V310 @395930,42797,4A00BF030C25,0.0074,0.0959,0.9484,0.3021354
19/07/2020 22:24:51.236,822690,AM1V310 @395930,42797,3F008D031B25,0.0063,0.0909,0.9499,0.2989775
19/07/2020 22:24:51.236,822690,AM1V310 @395930,42797,4400A4031425,0.0068,0.0932,0.9492,0.3004778
19/07/2020 22:24:51.267,822721,AM1V310 @395930,42801,25005A033525,0.0037,0.0858,0.9525,0.2921787
19/07/2020 22:24:51.267,822721,AM1V310 @395930,42801,2E006A032D25,0.0046,0.0874,0.9517,0.2942911
19/07/2020 22:24:51.267,822721,AM1V310 @395930,42801,3A0078032325,0.0058,0.0888,0.9507,0.2970698
19/07/2020 22:24:51.298,822751,AM1V310 @395930,42805,1F0045033C25,0.0031,0.0837,0.9532,0.2905073
19/07/2020 22:24:51.298,822751,AM1V310 @395930,42805,1F002A034425,0.0031,0.081,0.954,0.2886405
19/07/2020 22:24:51.298,822751,AM1V310 @395930,42805,21000E034825,0.0033,0.0782,0.9544,0.2880877
19/07/2020 22:24:51.328,822781,AM1V310 @395930,42809,2000F0024C25,0.0032,0.0752,0.9548,0.2875615
19/07/2020 22:24:51.328,822781,AM1V310 @395930,42809,1E00D0024F25,0.003,0.072,0.9551,0.2873865
19/07/2020 22:24:51.328,822781,AM1V310 @395930,42809,1A00AF025525,0.0026,0.0687,0.9557,0.2862011
19/07/2020 22:24:51.355,822809,AM1V310 @395930,42812,06006F026225,0.0006,0.0623,0.957,0.2833184
19/07/2020 22:24:51.355,822809,AM1V310 @395930,42812,130090025A25,0.0019,0.0656,0.9562,0.2852623
19/07/2020 22:24:51.355,822809,AM1V310 @395930,42812,020051026825,0.0002,0.0593,0.9576,0.2819321
19/07/2020 22:24:51.384,822838,AM1V310 @395930,42816,FEFF37026B25,-0.0002,0.0567,0.9579,0.2814474
19/07/2020 22:24:51.384,822838,AM1V310 @395930,42816,FAFF0D026F25,-0.0006,0.0525,0.9583,0.2808995
19/07/2020 22:24:51.384,822838,AM1V310 @395930,42816,F6FF1E026F25,-0.001,0.0542,0.9583,0.2805753
19/07/2020 22:24:51.417,822870,AM1V310 @395930,42820,F5FFFF017025,-0.0011,0.0511,0.9584,0.2808149
19/07/2020 22:24:51.417,822870,AM1V310 @395930,42820,F4FFF8017025,-0.0012,0.0504,0.9584,0.2809409
19/07/2020 22:24:51.417,822870,AM1V310 @395930,42820,F5FFEE017025,-0.0011,0.0494,0.9584,0.2811189
19/07/2020 22:24:51.448,822901,AM1V310 @395930,42824,F1FFE3017225,-0.0015,0.0483,0.9586,0.280626
19/07/2020 22:24:51.448,822901,AM1V310 @395930,42824,EDFFDB017525,-0.0019,0.0475,0.9589,0.2797338
19/07/2020 22:24:51.448,822901,AM1V310 @395930,42824,E8FFCF017725,-0.0024,0.0463,0.9591,0.2792449
19/07/2020 22:24:51.477,822931,AM1V310 @395930,42827,E4FFC2017A25,-0.0028,0.045,0.9594,0.278422
19/07/2020 22:24:51.477,822931,AM1V310 @395930,42827,DDFFB4017C25,-0.0035,0.0436,0.9596,0.2779473
19/07/2020 22:24:51.477,822931,AM1V310 @395930,42827,D8FFA6017E25,-0.004,0.0422,0.9598,0.2774655
19/07/2020 22:24:51.506,822960,AM1V310 @395930,42831,D3FF9C018025,-0.0045,0.0412,0.96,0.2769157
19/07/2020 22:24:51.506,822960,AM1V310 @395930,42831,D9FF83018225,-0.0039,0.0387,0.9602,0.2765918
19/07/2020 22:24:51.506,822960,AM1V310 @395930,42831,D3FF8E018125,-0.0045,0.0398,0.9601,0.2767736
19/07/2020 22:24:51.537,822991,AM1V310 @395930,42835,DBFF7C018425,-0.0037,0.038,0.9604,0.2759967
19/07/2020 22:24:51.537,822991,AM1V310 @395930,42835,E8FF6E018825,-0.0024,0.0366,0.9608,0.2748054
19/07/2020 22:24:51.537,822991,AM1V310 @395930,42835,E1FF75018725,-0.0031,0.0373,0.9607,0.275054
19/07/2020 22:24:51.565,823019,AM1V310 @395930,42839,EEFF6A018A25,-0.0018,0.0362,0.961,0.2741629
19/07/2020 22:24:51.565,823019,AM1V310 @395930,42839,F2FF66018D25,-0.0014,0.0358,0.9613,0.2731642
19/07/2020 22:24:51.565,823019,AM1V310 @395930,42839,F5FF62018F25,-0.0011,0.0354,0.9615,0.2725131
19/07/2020 22:24:51.598,823051,AM1V310 @395930,42842,F8FF5F019225,-0.0008,0.0351,0.9618,0.2714925
19/07/2020 22:24:51.598,823051,AM1V310 @395930,42842,FCFF5B019325,-0.0004,0.0347,0.9619,0.2711902
19/07/2020 22:24:51.598,823051,AM1V310 @395930,42842,FDFF5A019625,-0.0003,0.0346,0.9622,0.2701368
19/07/2020 22:24:51.628,823081,AM1V310 @395930,42846,0D0074019E25,0.0013,0.0372,0.963,0.2669185
19/07/2020 22:24:51.628,823081,AM1V310 @395930,42846,03005E019925,0.0003,0.035,0.9625,0.2690143
19/07/2020 22:24:51.628,823081,AM1V310 @395930,42846,0C006D019B25,0.0012,0.0365,0.9627,0.2680951
19/07/2020 22:24:51.655,823109,AM1V310 @395930,42850,16008D01A325,0.0022,0.0397,0.9635,0.2647391
19/07/2020 22:24:51.655,823109,AM1V310 @395930,42850,13008201A025,0.0019,0.0386,0.9632,0.265993
19/07/2020 22:24:51.655,823109,AM1V310 @395930,42850,15009A01A525,0.0021,0.041,0.9637,0.2638123
19/07/2020 22:24:51.688,823141,AM1V310 @395930,42854,1400AB01A925,0.002,0.0427,0.9641,0.2620761
19/07/2020 22:24:51.688,823141,AM1V310 @395930,42854,0700B501AC25,0.0007,0.0437,0.9644,0.2608112
19/07/2020 22:24:51.688,823141,AM1V310 @395930,42854,0F00DF01AB25,0.0015,0.0479,0.9643,0.2604398
19/07/2020 22:24:51.717,823171,AM1V310 @395930,42857,3D005302AD25,0.0061,0.0595,0.9645,0.2572203
19/07/2020 22:24:51.717,823171,AM1V310 @395930,42857,28002502AD25,0.004,0.0549,0.9645,0.2582823
19/07/2020 22:24:51.717,823171,AM1V310 @395930,42857,23000802AD25,0.0035,0.052,0.9645,0.258889
19/07/2020 22:24:51.748,823201,AM1V310 @395930,42861,8F00CD02A925,0.0143,0.0717,0.9641,0.2552758
19/07/2020 22:24:51.748,823201,AM1V310 @395930,42861,5B008502AC25,0.0091,0.0645,0.9644,0.2562998
19/07/2020 22:24:51.748,823201,AM1V310 @395930,42861,7900AB02AB25,0.0121,0.0683,0.9643,0.2555666
19/07/2020 22:24:51.777,823231,AM1V310 @395930,42865,AC00EE02A525,0.0172,0.075,0.9637,0.255659
19/07/2020 22:24:51.777,823231,AM1V310 @395930,42865,A200DF02A625,0.0162,0.0735,0.9638,0.2557827
19/07/2020 22:24:51.777,823231,AM1V310 @395930,42865,AE00EF02A125,0.0174,0.0751,0.9633,0.2571194
19/07/2020 22:24:51.807,823261,AM1V310 @395930,42869,B200D1029B25,0.0178,0.0721,0.9627,0.2601796
19/07/2020 22:24:51.807,823261,AM1V310 @395930,42869,CC0093028C25,0.0204,0.0659,0.9612,0.2670873
19/07/2020 22:24:51.807,823261,AM1V310 @395930,42869,C900BD029425,0.0201,0.0701,0.962,0.2631311
19/07/2020 22:24:51.837,823291,AM1V310 @395930,42872,FE000E026F25,0.0254,0.0526,0.9583,0.2797305
19/07/2020 22:24:51.837,823291,AM1V310 @395930,42872,D40067028325,0.0212,0.0615,0.9603,0.2712788
19/07/2020 22:24:51.837,823291,AM1V310 @395930,42872,ED003A027825,0.0237,0.057,0.9592,0.2759069
19/07/2020 22:24:51.866,823319,AM1V310 @395930,42876,0401EB016725,0.026,0.0491,0.9575,0.2830318
19/07/2020 22:24:51.866,823319,AM1V310 @395930,42876,0801CB016025,0.0264,0.0459,0.9568,0.2858847
19/07/2020 22:24:51.866,823319,AM1V310 @395930,42876,0701AD015A25,0.0263,0.0429,0.9562,0.2883564
19/07/2020 22:24:51.894,823347,AM1V310 @395930,42880,FD0077014F25,0.0253,0.0375,0.9551,0.2928099
19/07/2020 22:24:51.894,823348,AM1V310 @395930,42880,020190015525,0.0258,0.04,0.9557,0.2904685
19/07/2020 22:24:51.894,823348,AM1V310 @395930,42880,F80063014A25,0.0248,0.0355,0.9546,0.2947263
19/07/2020 22:24:51.925,823378,AM1V310 @395930,42884,F5004F014425,0.0245,0.0335,0.954,0.29692
19/07/2020 22:24:51.925,823378,AM1V310 @395930,42884,F70039013E25,0.0247,0.0313,0.9534,0.2990629
19/07/2020 22:24:51.925,823378,AM1V310 @395930,42884,FE0027013625,0.0254,0.0295,0.9526,0.3017248
19/07/2020 22:24:51.954,823407,AM1V310 @395930,42887,120113012D25,0.0274,0.0275,0.9517,0.3045656
19/07/2020 22:24:51.954,823408,AM1V310 @395930,42887,4701D5001625,0.0327,0.0213,0.9494,0.3116354
19/07/2020 22:24:51.954,823408,AM1V310 @395930,42887,2701F8002225,0.0295,0.0248,0.9506,0.3080167
19/07/2020 22:24:51.985,823439,AM1V310 @395930,42891,6F0188000225,0.0367,0.0136,0.9474,0.3176498
19/07/2020 22:24:51.985,823439,AM1V310 @395930,42891,6F016700FA24,0.0367,0.0103,0.9466,0.3201491
19/07/2020 22:24:51.985,823439,AM1V310 @395930,42891,5E01AE000A25,0.035,0.0174,0.9482,0.3152602
19/07/2020 22:24:52.014,823467,AM1V310 @395930,42895,49014F00F824,0.0329,0.0079,0.9464,0.32122
19/07/2020 22:24:52.014,823468,AM1V310 @395930,42895,FD004300FA24,0.0253,0.0067,0.9466,0.3213463
19/07/2020 22:24:52.014,823468,AM1V310 @395930,42895,920048000025,0.0146,0.0072,0.9472,0.3202299
19/07/2020 22:24:52.045,823498,AM1V310 @395930,42899,1A005F000525,0.0026,0.0095,0.9477,0.3190103
19/07/2020 22:24:52.045,823499,AM1V310 @395930,42899,AEFF83000225,-0.0082,0.0131,0.9474,0.3196786
19/07/2020 22:24:52.045,823498,AM1V310 @395930,42899,2AFFA400FC24,-0.0214,0.0164,0.9468,0.3206911
19/07/2020 22:24:52.075,823528,AM1V310 @395930,42902,CEFECA00EE24,-0.0306,0.0202,0.9454,0.3238432
19/07/2020 22:24:52.075,823528,AM1V310 @395930,42902,7EFEF400BB24,-0.0386,0.0244,0.9403,0.3372693
19/07/2020 22:24:52.075,823528,AM1V310 @395930,42902,A5FEE200D724,-0.0347,0.0226,0.9431,0.3299206
19/07/2020 22:24:52.105,823559,AM1V310 @395930,42906,6EFEF9009C24,-0.0402,0.0249,0.9372,0.3455721
19/07/2020 22:24:52.105,823559,AM1V310 @395930,42906,73FEEB006324,-0.0397,0.0235,0.9315,0.3608038
19/07/2020 22:24:52.105,823559,AM1V310 @395930,42906,6DFEF4007E24,-0.0403,0.0244,0.9342,0.3536254
19/07/2020 22:24:52.135,823588,AM1V310 @395930,42910,79FEE7004A24,-0.0391,0.0231,0.929,0.3672826
19/07/2020 22:24:52.135,823588,AM1V310 @395930,42910,7CFEE9003324,-0.0388,0.0233,0.9267,0.3730668
19/07/2020 22:24:52.135,823588,AM1V310 @395930,42910,7EFEF1001A24,-0.0386,0.0241,0.9242,0.379188
19/07/2020 22:24:52.165,823618,AM1V310 @395930,42914,7CFE00010024,-0.0388,0.0256,0.9216,0.3853475
19/07/2020 22:24:52.165,823618,AM1V310 @395930,42914,78FE1401E523,-0.0392,0.0276,0.9189,0.3915665
19/07/2020 22:24:52.165,823618,AM1V310 @395930,42914,72FE2801C923,-0.0398,0.0296,0.9161,0.3978701
19/07/2020 22:24:52.194,823647,AM1V310 @395930,42917,6FFE3801B023,-0.0401,0.0312,0.9136,0.4034272
19/07/2020 22:24:52.194,823648,AM1V310 @395930,42917,71FE41019923,-0.0399,0.0321,0.9113,0.4085461
19/07/2020 22:24:52.194,823648,AM1V310 @395930,42917,77FE43018423,-0.0393,0.0323,0.9092,0.4132403
19/07/2020 22:24:52.225,823678,AM1V310 @395930,42921,82FE44017123,-0.0382,0.0324,0.9073,0.4174898
19/07/2020 22:24:52.225,823679,AM1V310 @395930,42921,8EFE43015E23,-0.037,0.0323,0.9054,0.4217091
19/07/2020 22:24:52.225,823679,AM1V310 @395930,42921,96FE45014E23,-0.0362,0.0325,0.9038,0.425181
19/07/2020 22:24:52.254,823708,AM1V310 @395930,42925,A5FE53013023,-0.0347,0.0339,0.9008,0.431516
19/07/2020 22:24:52.254,823708,AM1V310 @395930,42925,A4FE5C012423,-0.0348,0.0348,0.8996,0.4339328
19/07/2020 22:24:52.254,823708,AM1V310 @395930,42925,A0FE4B013F23,-0.0352,0.0331,0.9023,0.4283924
19/07/2020 22:24:52.285,823738,AM1V310 @395930,42929,A9FE57011823,-0.0343,0.0343,0.8984,0.4364911
19/07/2020 22:24:52.285,823738,AM1V310 @395930,42929,B0FE54010B23,-0.0336,0.034,0.8971,0.4392342
19/07/2020 22:24:52.285,823739,AM1V310 @395930,42929,B8FE46010223,-0.0328,0.0326,0.8962,0.4412334
19/07/2020 22:24:52.315,823768,AM1V310 @395930,42932,C3FE3501FA22,-0.0317,0.0309,0.8954,0.4430566
19/07/2020 22:24:52.315,823768,AM1V310 @395930,42932,C6FE2B01F422,-0.0314,0.0299,0.8948,0.4443568
19/07/2020 22:24:52.315,823768,AM1V310 @395930,42932,CDFE1B01EF22,-0.0307,0.0283,0.8943,0.4455156
19/07/2020 22:24:52.345,823798,AM1V310 @395930,42936,EDFEEF00E222,-0.0275,0.0239,0.893,0.4485795
19/07/2020 22:24:52.345,823799,AM1V310 @395930,42936,D7FE0901EA22,-0.0297,0.0265,0.8938,0.4466958
19/07/2020 22:24:52.345,823798,AM1V310 @395930,42936,E0FEF800E522,-0.0288,0.0248,0.8933,0.4478512
19/07/2020 22:24:52.375,823828,AM1V310 @395930,42940,F9FEF200DC22,-0.0263,0.0242,0.8924,0.4498276
19/07/2020 22:24:52.375,823828,AM1V310 @395930,42940,03FFFD00D722,-0.0253,0.0253,0.8919,0.450815
19/07/2020 22:24:52.375,823828,AM1V310 @395930,42940,F9FEEB00DE22,-0.0263,0.0235,0.8926,0.4494678
19/07/2020 22:24:52.404,823858,AM1V310 @395930,42944,0EFF1001D322,-0.0242,0.0272,0.8915,0.4515554
19/07/2020 22:24:52.404,823858,AM1V310 @395930,42944,0FFF2301CA22,-0.0241,0.0291,0.8906,0.4532152
19/07/2020 22:24:52.404,823858,AM1V310 @395930,42944,09FF5301C122,-0.0247,0.0339,0.8897,0.4546148
19/07/2020 22:24:52.434,823888,AM1V310 @395930,42947,EEFE8A01BA22,-0.0274,0.0394,0.889,0.4553854
19/07/2020 22:24:52.434,823888,AM1V310 @395930,42947,DEFEB801B422,-0.029,0.044,0.8884,0.4560356
19/07/2020 22:24:52.434,823888,AM1V310 @395930,42947,CFFEF401AF22,-0.0305,0.05,0.8879,0.4562931
19/07/2020 22:24:52.464,823918,AM1V310 @395930,42951,BCFE2902AE22,-0.0324,0.0553,0.8878,0.4557448
19/07/2020 22:24:52.464,823918,AM1V310 @395930,42951,B8FE5602AF22,-0.0328,0.0598,0.8879,0.4549524
19/07/2020 22:24:52.464,823918,AM1V310 @395930,42951,BDFE7202B222,-0.0323,0.0626,0.8882,0.454025
19/07/2020 22:24:52.495,823948,AM1V310 @395930,42955,CCFE7F02B522,-0.0308,0.0639,0.8885,0.4533607
19/07/2020 22:24:52.495,823948,AM1V310 @395930,42955,F8FE8502B722,-0.0264,0.0645,0.8887,0.4531612
19/07/2020 22:24:52.495,823948,AM1V310 @395930,42955,E2FE8402B622,-0.0286,0.0644,0.8886,0.453238
19/07/2020 22:24:52.524,823978,AM1V310 @395930,42959,0BFF8602B722,-0.0245,0.0646,0.8887,0.4532536
19/07/2020 22:24:52.524,823978,AM1V310 @395930,42959,24FF8702B722,-0.022,0.0647,0.8887,0.4533676
19/07/2020 22:24:52.524,823978,AM1V310 @395930,42959,3EFF8C02B622,-0.0194,0.0652,0.8886,0.4536107
19/07/2020 22:24:52.555,824008,AM1V310 @395930,42962,5DFF9102B322,-0.0163,0.0657,0.8883,0.4542477
19/07/2020 22:24:52.555,824008,AM1V310 @395930,42962,A3FFA602B122,-0.0093,0.0678,0.8881,0.4545272
19/07/2020 22:24:52.555,824008,AM1V310 @395930,42962,80FF9A02B222,-0.0128,0.0666,0.8882,0.4544242
19/07/2020 22:24:52.584,824037,AM1V310 @395930,42966,BDFFBA02B122,-0.0067,0.0698,0.8881,0.4542702
19/07/2020 22:24:52.584,824037,AM1V310 @395930,42966,CAFFCD02B022,-0.0054,0.0717,0.888,0.4541871
19/07/2020 22:24:52.584,824037,AM1V310 @395930,42966,D2FFE002AE22,-0.0046,0.0736,0.8878,0.454283
19/07/2020 22:24:52.615,824069,AM1V310 @395930,42970,B7FFEC02A222,-0.0073,0.0748,0.8866,0.4563903
19/07/2020 22:24:52.615,824069,AM1V310 @395930,42970,9CFFFB02A022,-0.01,0.0763,0.8864,0.4564794
19/07/2020 22:24:52.615,824069,AM1V310 @395930,42970,CAFFF202A522,-0.0054,0.0754,0.8869,0.4557346
19/07/2020 22:24:52.644,824097,AM1V310 @395930,42974,75FFFA02A422,-0.0139,0.0762,0.8868,0.4556163
19/07/2020 22:24:52.644,824098,AM1V310 @395930,42974,4CFFE802AA22,-0.018,0.0744,0.8874,0.4546009
19/07/2020 22:24:52.644,824098,AM1V310 @395930,42974,21FFE702B922,-0.0223,0.0743,0.8889,0.4514853
19/07/2020 22:24:52.675,824129,AM1V310 @395930,42977,B1FEBD02F722,-0.0335,0.0701,0.8951,0.4390441
19/07/2020 22:24:52.675,824129,AM1V310 @395930,42977,C8FECF02E222,-0.0312,0.0719,0.893,0.4431794
19/07/2020 22:24:52.675,824129,AM1V310 @395930,42977,F3FEDD02CD22,-0.0269,0.0733,0.8909,0.4474379
19/07/2020 22:24:52.705,824158,AM1V310 @395930,42981,96FEA8020B23,-0.0362,0.068,0.8971,0.43506
19/07/2020 22:24:52.705,824158,AM1V310 @395930,42981,8BFE72023023,-0.0373,0.0626,0.9008,0.4280763
19/07/2020 22:24:52.705,824158,AM1V310 @395930,42981,88FE8F021F23,-0.0376,0.0655,0.8991,0.4311788
19/07/2020 22:24:52.735,824188,AM1V310 @395930,42985,8CFE53024023,-0.0372,0.0595,0.9024,0.4251471
19/07/2020 22:24:52.735,824189,AM1V310 @395930,42985,A0FE18025C23,-0.0352,0.0536,0.9052,0.4201202
19/07/2020 22:24:52.735,824189,AM1V310 @395930,42985,90FE35024E23,-0.0368,0.0565,0.9038,0.4226098
19/07/2020 22:24:52.765,824218,AM1V310 @395930,42989,ADFEF7016823,-0.0339,0.0503,0.9064,0.4180427
19/07/2020 22:24:52.765,824218,AM1V310 @395930,42989,B9FED8017223,-0.0327,0.0472,0.9074,0.4163269
19/07/2020 22:24:52.765,824218,AM1V310 @395930,42989,C1FEBB017A23,-0.0319,0.0443,0.9082,0.4149609
19/07/2020 22:24:52.794,824247,AM1V310 @395930,42992,CDFE9E018223,-0.0307,0.0414,0.909,0.4135971
19/07/2020 22:24:52.794,824248,AM1V310 @395930,42992,E9FE6A019123,-0.0279,0.0362,0.9105,0.4109755
19/07/2020 22:24:52.794,824248,AM1V310 @395930,42992,DDFE86018923,-0.0291,0.039,0.9097,0.4124053
19/07/2020 22:24:52.825,824278,AM1V310 @395930,42996,EEFE50019723,-0.0274,0.0336,0.9111,0.4098989
19/07/2020 22:24:52.825,824278,AM1V310 @395930,42996,F2FE2501A623,-0.027,0.0293,0.9126,0.4069076
19/07/2020 22:24:52.825,824278,AM1V310 @395930,42996,EFFE3B019E23,-0.0273,0.0315,0.9118,0.4085134
19/07/2020 22:24:52.854,824308,AM1V310 @395930,43000,F8FE0401B523,-0.0264,0.026,0.9141,0.4037924
19/07/2020 22:24:52.854,824308,AM1V310 @395930,43000,F7FE1101AE23,-0.0265,0.0273,0.9134,0.4052812
19/07/2020 22:24:52.854,824308,AM1V310 @395930,43000,F3FEF900BC23,-0.0269,0.0249,0.9148,0.4022404
19/07/2020 22:24:52.884,824338,AM1V310 @395930,43004,F3FEEE00C123,-0.0269,0.0238,0.9153,0.4011681
19/07/2020 22:24:52.884,824338,AM1V310 @395930,43004,F1FEE700C623,-0.0271,0.0231,0.9158,0.400053
19/07/2020 22:24:52.884,824338,AM1V310 @395930,43004,F1FEE400CA23,-0.0271,0.0228,0.9162,0.3991533
19/07/2020 22:24:52.914,824368,AM1V310 @395930,43007,F1FEDD00CD23,-0.0271,0.0221,0.9165,0.3985034
19/07/2020 22:24:52.914,824368,AM1V310 @395930,43007,E0FEDD00CC23,-0.0288,0.0221,0.9164,0.398614
19/07/2020 22:24:52.914,824368,AM1V310 @395930,43007,9AFED000C423,-0.0358,0.0208,0.9156,0.3999529
19/07/2020 22:24:52.945,824399,AM1V310 @395930,43011,C7FD8700BA23,-0.0569,0.0135,0.9146,0.4001086
19/07/2020 22:24:52.945,824399,AM1V310 @395930,43011,4BFEA100CA23,-0.0437,0.0161,0.9162,0.3980059
19/07/2020 22:24:52.945,824399,AM1V310 @395930,43011,31FEC200C123,-0.0463,0.0194,0.9153,0.3996322
19/07/2020 22:24:52.975,824428,AM1V310 @395930,43015,A1FD6700BC23,-0.0607,0.0103,0.9148,0.3991872
19/07/2020 22:24:52.975,824428,AM1V310 @395930,43015,8CFD4C00BD23,-0.0628,0.0076,0.9149,0.3986933
19/07/2020 22:24:52.975,824428,AM1V310 @395930,43015,80FD3200BB23,-0.064,0.005,0.9147,0.3990024
19/07/2020 22:24:53.005,824459,AM1V310 @395930,43019,79FD1F00B723,-0.0647,0.0031,0.9143,0.3998247
19/07/2020 22:24:53.005,824459,AM1V310 @395930,43019,7CFD1800B423,-0.0644,0.0024,0.914,0.4005633
19/07/2020 22:24:53.005,824459,AM1V310 @395930,43019,80FD1400AF23,-0.064,0.002,0.9135,0.4017682
19/07/2020 22:24:53.035,824488,AM1V310 @395930,43022,83FD1200AB23,-0.0637,0.0018,0.9131,0.402725
19/07/2020 22:24:53.035,824488,AM1V310 @395930,43022,A2FD0F00A823,-0.0606,0.0015,0.9128,0.403883
19/07/2020 22:24:53.035,824488,AM1V310 @395930,43022,8EFD1100A923,-0.0626,0.0017,0.9129,0.403351
19/07/2020 22:24:53.065,824518,AM1V310 @395930,43026,B5FD0F00A623,-0.0587,0.0015,0.9126,0.404615
19/07/2020 22:24:53.065,824518,AM1V310 @395930,43026,C1FD1300A523,-0.0575,0.0019,0.9125,0.405011
19/07/2020 22:24:53.065,824518,AM1V310 @395930,43026,CEFD1600A323,-0.0562,0.0022,0.9123,0.4056421
19/07/2020 22:24:53.094,824548,AM1V310 @395930,43030,D7FD1800A023,-0.0553,0.0024,0.912,0.4064384
19/07/2020 22:24:53.094,824548,AM1V310 @395930,43030,DEFD13009E23,-0.0546,0.0019,0.9118,0.406984
19/07/2020 22:24:53.094,824548,AM1V310 @395930,43030,E8FD03009D23,-0.0536,0.0003,0.9117,0.4073451
19/07/2020 22:24:53.125,824579,AM1V310 @395930,43034,F6FDEDFF9F23,-0.0522,-0.0019,0.9119,0.4070749
19/07/2020 22:24:53.125,824579,AM1V310 @395930,43034,1AFEB0FFA623,-0.0486,-0.008,0.9126,0.405876
19/07/2020 22:24:53.125,824579,AM1V310 @395930,43034,08FECEFFA123,-0.0504,-0.005,0.9121,0.4068272
19/07/2020 22:24:53.154,824608,AM1V310 @395930,43037,35FE80FFBE23,-0.0459,-0.0128,0.915,0.4006299
19/07/2020 22:24:53.154,824608,AM1V310 @395930,43037,32FE85FFB623,-0.0462,-0.0123,0.9142,0.4024334
19/07/2020 22:24:53.154,824608,AM1V310 @395930,43037,25FE97FFAE23,-0.0475,-0.0105,0.9134,0.404146
19/07/2020 22:24:53.185,824638,AM1V310 @395930,43041,33FE88FFC723,-0.0461,-0.012,0.9159,0.3985699
19/07/2020 22:24:53.185,824638,AM1V310 @395930,43041,30FE95FFD023,-0.0464,-0.0107,0.9168,0.3964975
19/07/2020 22:24:53.185,824638,AM1V310 @395930,43041,29FEA9FFD923,-0.0471,-0.0087,0.9177,0.3943762
19/07/2020 22:24:53.214,824668,AM1V310 @395930,43045,24FEB9FFE323,-0.0476,-0.0071,0.9187,0.392013
19/07/2020 22:24:53.214,824668,AM1V310 @395930,43045,1CFED6FFF523,-0.0484,-0.0042,0.9205,0.3877107
19/07/2020 22:24:53.214,824668,AM1V310 @395930,43045,21FEC9FFEC23,-0.0479,-0.0055,0.9196,0.3898861
19/07/2020 22:24:53.245,824698,AM1V310 @395930,43049,0BFEEFFF0824,-0.0501,-0.0017,0.9224,0.3829692
19/07/2020 22:24:53.245,824698,AM1V310 @395930,43049,16FEE2FFFE23,-0.049,-0.003,0.9214,0.3855023
19/07/2020 22:24:53.245,824698,AM1V310 @395930,43049,01FEF7FF1024,-0.0511,-0.0009,0.9232,0.3809065
19/07/2020 22:24:53.275,824729,AM1V310 @395930,43052,F6FDFBFF1624,-0.0522,-0.0005,0.9238,0.3793
19/07/2020 22:24:53.275,824729,AM1V310 @395930,43052,E2FD00002124,-0.0542,0,0.9249,0.3763275
19/07/2020 22:24:53.275,824729,AM1V310 @395930,43052,EEFDFDFF1B24,-0.053,-0.0003,0.9243,0.3779687
19/07/2020 22:24:53.305,824758,AM1V310 @395930,43056,CBFD0D002624,-0.0565,0.0013,0.9254,0.3747544
19/07/2020 22:24:53.305,824758,AM1V310 @395930,43056,D6FD06002324,-0.0554,0.0006,0.9251,0.37566
19/07/2020 22:24:53.305,824758,AM1V310 @395930,43056,C0FD19002A24,-0.0576,0.0025,0.9258,0.3735911
19/07/2020 22:24:53.335,824789,AM1V310 @395930,43060,B6FD2C002F24,-0.0586,0.0044,0.9263,0.372176
19/07/2020 22:24:53.335,824789,AM1V310 @395930,43060,A1FD63004024,-0.0607,0.0099,0.928,0.3674691
19/07/2020 22:24:53.335,824789,AM1V310 @395930,43060,ABFD46003624,-0.0597,0.007,0.927,0.3702133
19/07/2020 22:24:53.364,824818,AM1V310 @395930,43064,93FD84004A24,-0.0621,0.0132,0.929,0.3645934
19/07/2020 22:24:53.364,824818,AM1V310 @395930,43064,81FDA5005624,-0.0639,0.0165,0.9302,0.3610714
19/07/2020 22:24:53.364,824818,AM1V310 @395930,43064,6CFDC3006124,-0.066,0.0195,0.9313,0.3576927
19/07/2020 22:24:53.394,824848,AM1V310 @395930,43067,3AFDF4007624,-0.071,0.0244,0.9334,0.3508962
19/07/2020 22:24:53.394,824848,AM1V310 @395930,43067,54FDDE006C24,-0.0684,0.0222,0.9324,0.3542017
19/07/2020 22:24:53.394,824848,AM1V310 @395930,43067,24FD06017F24,-0.0732,0.0262,0.9343,0.3479063
19/07/2020 22:24:53.424,824878,AM1V310 @395930,43071,11FD11018724,-0.0751,0.0273,0.9351,0.3452573
19/07/2020 22:24:53.424,824878,AM1V310 @395930,43071,FEFC19019424,-0.077,0.0281,0.9364,0.3412278
19/07/2020 22:24:53.424,824878,AM1V310 @395930,43071,05FD18018D24,-0.0763,0.028,0.9357,0.3433072
19/07/2020 22:24:53.454,824908,AM1V310 @395930,43075,FCFC17019B24,-0.0772,0.0279,0.9371,0.3392718
19/07/2020 22:24:53.454,824908,AM1V310 @395930,43075,F9FC1001A024,-0.0775,0.0272,0.9376,0.3378759
19/07/2020 22:24:53.454,824908,AM1V310 @395930,43075,F3FC0501A524,-0.0781,0.0261,0.9381,0.3364337
