Logged started on,19/07/2020 22:11:08
Feature,Gyroscope
Nodes,AM1V310 @395930

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
19/07/2020 22:28:20.096,1031550,AM1V310 @395930,68909,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:20.156,1031610,AM1V310 @395930,68915,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:20.216,1031670,AM1V310 @395930,68922,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:20.246,1031699,AM1V310 @395930,68928,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:20.307,1031761,AM1V310 @395930,68934,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:20.367,1031821,AM1V310 @395930,68940,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:20.397,1031850,AM1V310 @395930,68947,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:20.457,1031911,AM1V310 @395930,68953,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:20.517,1031971,AM1V310 @395930,68959,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:28:20.546,1031999,AM1V310 @395930,68965,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:20.607,1032061,AM1V310 @395930,68972,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:20.667,1032121,AM1V310 @395930,68978,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:20.697,1032150,AM1V310 @395930,68984,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:20.756,1032210,AM1V310 @395930,68990,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:20.817,1032271,AM1V310 @395930,68997,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:20.846,1032299,AM1V310 @395930,69003,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:20.906,1032361,AM1V310 @395930,69009,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:20.967,1032420,AM1V310 @395930,69015,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:20.995,1032449,AM1V310 @395930,69022,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:21.057,1032511,AM1V310 @395930,69028,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:21.117,1032571,AM1V310 @395930,69034,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:21.146,1032599,AM1V310 @395930,69040,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:21.206,1032660,AM1V310 @395930,69047,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:21.266,1032720,AM1V310 @395930,69053,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:21.296,1032750,AM1V310 @395930,69059,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:28:21.357,1032810,AM1V310 @395930,69065,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:21.417,1032871,AM1V310 @395930,69072,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:21.446,1032900,AM1V310 @395930,69078,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:21.536,1032990,AM1V310 @395930,69084,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:28:21.565,1033019,AM1V310 @395930,69090,0200FFFF1300,0.2,-0.1,1.9
19/07/2020 22:28:21.627,1033080,AM1V310 @395930,69097,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:21.655,1033109,AM1V310 @395930,69103,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:21.717,1033171,AM1V310 @395930,69109,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:21.746,1033199,AM1V310 @395930,69115,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:21.806,1033260,AM1V310 @395930,69122,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:21.867,1033321,AM1V310 @395930,69128,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:21.896,1033349,AM1V310 @395930,69134,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:21.956,1033410,AM1V310 @395930,69140,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:22.017,1033471,AM1V310 @395930,69147,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:22.046,1033499,AM1V310 @395930,69153,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:22.106,1033561,AM1V310 @395930,69159,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:22.167,1033621,AM1V310 @395930,69165,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:22.196,1033649,AM1V310 @395930,69172,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:22.257,1033711,AM1V310 @395930,69178,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:22.317,1033771,AM1V310 @395930,69184,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:22.346,1033799,AM1V310 @395930,69190,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:22.406,1033860,AM1V310 @395930,69197,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:22.466,1033920,AM1V310 @395930,69203,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:22.496,1033949,AM1V310 @395930,69209,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:22.557,1034011,AM1V310 @395930,69215,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:22.618,1034071,AM1V310 @395930,69222,010000001400,0.1,0,2
19/07/2020 22:28:22.646,1034100,AM1V310 @395930,69228,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:22.706,1034160,AM1V310 @395930,69234,000000001500,0,0,2.1
19/07/2020 22:28:22.766,1034220,AM1V310 @395930,69240,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:22.797,1034250,AM1V310 @395930,69247,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:28:22.856,1034310,AM1V310 @395930,69253,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:22.916,1034370,AM1V310 @395930,69259,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:22.946,1034399,AM1V310 @395930,69265,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:23.006,1034460,AM1V310 @395930,69272,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:23.067,1034521,AM1V310 @395930,69278,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:23.096,1034549,AM1V310 @395930,69284,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:23.156,1034610,AM1V310 @395930,69290,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:23.216,1034670,AM1V310 @395930,69297,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:23.248,1034702,AM1V310 @395930,69303,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:23.306,1034760,AM1V310 @395930,69309,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:23.366,1034820,AM1V310 @395930,69315,000000001500,0,0,2.1
19/07/2020 22:28:23.395,1034849,AM1V310 @395930,69322,010000001500,0.1,0,2.1
19/07/2020 22:28:23.456,1034910,AM1V310 @395930,69328,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:23.516,1034970,AM1V310 @395930,69334,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:23.546,1034999,AM1V310 @395930,69340,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:23.606,1035060,AM1V310 @395930,69347,0200FDFF1400,0.2,-0.3,2
19/07/2020 22:28:23.666,1035120,AM1V310 @395930,69353,0200FDFF1300,0.2,-0.3,1.9
19/07/2020 22:28:23.696,1035150,AM1V310 @395930,69359,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:23.756,1035210,AM1V310 @395930,69365,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:28:23.817,1035271,AM1V310 @395930,69372,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:23.877,1035331,AM1V310 @395930,69378,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:23.906,1035360,AM1V310 @395930,69384,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:23.966,1035420,AM1V310 @395930,69390,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:23.996,1035450,AM1V310 @395930,69397,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:24.056,1035510,AM1V310 @395930,69403,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:28:24.117,1035571,AM1V310 @395930,69409,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:24.146,1035599,AM1V310 @395930,69415,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:24.206,1035660,AM1V310 @395930,69422,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:24.266,1035720,AM1V310 @395930,69428,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:24.296,1035750,AM1V310 @395930,69434,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:24.356,1035810,AM1V310 @395930,69440,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:24.417,1035871,AM1V310 @395930,69447,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:24.446,1035899,AM1V310 @395930,69453,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:24.506,1035960,AM1V310 @395930,69459,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:24.566,1036020,AM1V310 @395930,69465,0200FFFF1300,0.2,-0.1,1.9
19/07/2020 22:28:24.596,1036049,AM1V310 @395930,69472,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:24.657,1036110,AM1V310 @395930,69478,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:24.717,1036171,AM1V310 @395930,69484,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:24.746,1036199,AM1V310 @395930,69490,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:24.806,1036260,AM1V310 @395930,69497,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:24.868,1036321,AM1V310 @395930,69503,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:24.993,1036448,AM1V310 @395930,69509,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:24.994,1036448,AM1V310 @395930,69515,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:25.020,1036474,AM1V310 @395930,69522,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:25.127,1036581,AM1V310 @395930,69534,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:25.127,1036581,AM1V310 @395930,69528,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:25.169,1036622,AM1V310 @395930,69540,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:25.197,1036650,AM1V310 @395930,69547,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:25.256,1036710,AM1V310 @395930,69553,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:25.316,1036770,AM1V310 @395930,69559,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:25.345,1036799,AM1V310 @395930,69565,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:25.436,1036890,AM1V310 @395930,69572,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:25.466,1036919,AM1V310 @395930,69578,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:25.499,1036953,AM1V310 @395930,69584,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:25.556,1037010,AM1V310 @395930,69590,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:25.617,1037071,AM1V310 @395930,69597,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:25.645,1037099,AM1V310 @395930,69603,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:25.706,1037160,AM1V310 @395930,69609,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:25.766,1037220,AM1V310 @395930,69615,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:25.796,1037250,AM1V310 @395930,69622,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:25.856,1037310,AM1V310 @395930,69628,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:25.916,1037370,AM1V310 @395930,69634,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:25.945,1037399,AM1V310 @395930,69640,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:26.006,1037460,AM1V310 @395930,69647,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:26.067,1037520,AM1V310 @395930,69653,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:26.096,1037549,AM1V310 @395930,69659,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:26.156,1037610,AM1V310 @395930,69665,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:26.216,1037670,AM1V310 @395930,69672,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:26.245,1037699,AM1V310 @395930,69678,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:26.306,1037760,AM1V310 @395930,69684,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:26.367,1037821,AM1V310 @395930,69690,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:26.396,1037849,AM1V310 @395930,69697,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:26.486,1037940,AM1V310 @395930,69703,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:26.515,1037969,AM1V310 @395930,69709,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:26.546,1038000,AM1V310 @395930,69715,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:26.606,1038060,AM1V310 @395930,69722,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:26.667,1038121,AM1V310 @395930,69728,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:26.695,1038149,AM1V310 @395930,69734,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:26.756,1038210,AM1V310 @395930,69740,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:26.816,1038270,AM1V310 @395930,69747,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:26.845,1038299,AM1V310 @395930,69753,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:26.907,1038360,AM1V310 @395930,69759,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:26.967,1038421,AM1V310 @395930,69765,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:26.996,1038450,AM1V310 @395930,69772,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:27.056,1038510,AM1V310 @395930,69778,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:27.116,1038570,AM1V310 @395930,69784,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:27.145,1038599,AM1V310 @395930,69790,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:27.206,1038660,AM1V310 @395930,69797,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:27.267,1038720,AM1V310 @395930,69803,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:27.298,1038752,AM1V310 @395930,69809,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:27.357,1038810,AM1V310 @395930,69815,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:27.416,1038869,AM1V310 @395930,69822,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:27.446,1038899,AM1V310 @395930,69828,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:27.506,1038960,AM1V310 @395930,69834,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:27.566,1039020,AM1V310 @395930,69840,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:27.596,1039049,AM1V310 @395930,69847,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:27.656,1039110,AM1V310 @395930,69853,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:27.716,1039170,AM1V310 @395930,69859,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:27.745,1039199,AM1V310 @395930,69865,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:27.806,1039260,AM1V310 @395930,69872,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:27.867,1039321,AM1V310 @395930,69878,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:27.896,1039349,AM1V310 @395930,69884,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:28:27.956,1039410,AM1V310 @395930,69890,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:28.016,1039470,AM1V310 @395930,69897,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:28.045,1039499,AM1V310 @395930,69903,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:28.106,1039560,AM1V310 @395930,69909,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:28.167,1039621,AM1V310 @395930,69915,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:28.195,1039649,AM1V310 @395930,69922,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:28.257,1039711,AM1V310 @395930,69928,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:28.316,1039770,AM1V310 @395930,69934,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:28.345,1039799,AM1V310 @395930,69940,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:28.406,1039860,AM1V310 @395930,69947,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:28.467,1039921,AM1V310 @395930,69953,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:28.496,1039949,AM1V310 @395930,69959,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:28.556,1040010,AM1V310 @395930,69965,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:28.616,1040070,AM1V310 @395930,69972,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:28.645,1040099,AM1V310 @395930,69978,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:28.706,1040160,AM1V310 @395930,69984,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:28.767,1040221,AM1V310 @395930,69990,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:28.796,1040249,AM1V310 @395930,69997,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:28.856,1040310,AM1V310 @395930,70003,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:28.916,1040370,AM1V310 @395930,70009,0200FEFF1300,0.2,-0.2,1.9
19/07/2020 22:28:28.945,1040399,AM1V310 @395930,70015,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:29.006,1040460,AM1V310 @395930,70022,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:29.067,1040520,AM1V310 @395930,70028,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:29.096,1040549,AM1V310 @395930,70034,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:29.156,1040610,AM1V310 @395930,70040,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:29.216,1040670,AM1V310 @395930,70047,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:29.245,1040699,AM1V310 @395930,70053,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:29.306,1040760,AM1V310 @395930,70059,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:29.367,1040821,AM1V310 @395930,70065,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:29.396,1040849,AM1V310 @395930,70072,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:29.457,1040911,AM1V310 @395930,70078,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:29.516,1040970,AM1V310 @395930,70084,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:29.545,1040999,AM1V310 @395930,70090,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:29.606,1041060,AM1V310 @395930,70097,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:29.666,1041120,AM1V310 @395930,70103,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:29.697,1041150,AM1V310 @395930,70109,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:29.756,1041210,AM1V310 @395930,70115,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:29.816,1041270,AM1V310 @395930,70122,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:29.845,1041299,AM1V310 @395930,70128,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:29.936,1041390,AM1V310 @395930,70134,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:29.966,1041420,AM1V310 @395930,70140,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:29.996,1041449,AM1V310 @395930,70147,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:30.056,1041510,AM1V310 @395930,70153,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:28:30.116,1041570,AM1V310 @395930,70159,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:30.145,1041599,AM1V310 @395930,70165,010000001400,0.1,0,2
19/07/2020 22:28:30.205,1041659,AM1V310 @395930,70172,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:30.267,1041720,AM1V310 @395930,70178,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:30.296,1041749,AM1V310 @395930,70184,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:30.356,1041810,AM1V310 @395930,70190,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:30.416,1041870,AM1V310 @395930,70197,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:30.445,1041899,AM1V310 @395930,70203,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:30.506,1041960,AM1V310 @395930,70209,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:30.567,1042021,AM1V310 @395930,70215,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:30.596,1042049,AM1V310 @395930,70222,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:30.656,1042110,AM1V310 @395930,70228,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:30.716,1042170,AM1V310 @395930,70234,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:30.745,1042199,AM1V310 @395930,70240,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:30.806,1042260,AM1V310 @395930,70247,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:30.867,1042321,AM1V310 @395930,70253,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:30.895,1042349,AM1V310 @395930,70259,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:30.956,1042409,AM1V310 @395930,70265,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:31.016,1042470,AM1V310 @395930,70272,FFFF02001500,-0.1,0.2,2.1
19/07/2020 22:28:31.045,1042499,AM1V310 @395930,70278,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:31.106,1042560,AM1V310 @395930,70284,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:31.167,1042621,AM1V310 @395930,70290,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:31.196,1042650,AM1V310 @395930,70297,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:31.256,1042710,AM1V310 @395930,70303,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:31.316,1042770,AM1V310 @395930,70309,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:31.345,1042799,AM1V310 @395930,70315,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:28:31.405,1042859,AM1V310 @395930,70322,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:28:31.467,1042920,AM1V310 @395930,70328,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:31.496,1042949,AM1V310 @395930,70334,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:31.556,1043010,AM1V310 @395930,70340,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:31.616,1043070,AM1V310 @395930,70347,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:31.645,1043099,AM1V310 @395930,70353,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:31.706,1043160,AM1V310 @395930,70359,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:31.767,1043220,AM1V310 @395930,70365,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:31.796,1043250,AM1V310 @395930,70372,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:31.856,1043310,AM1V310 @395930,70378,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:31.915,1043369,AM1V310 @395930,70384,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:31.946,1043399,AM1V310 @395930,70390,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:32.006,1043460,AM1V310 @395930,70397,020000001500,0.2,0,2.1
19/07/2020 22:28:32.067,1043521,AM1V310 @395930,70403,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:32.096,1043549,AM1V310 @395930,70409,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:32.157,1043611,AM1V310 @395930,70415,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:28:32.216,1043670,AM1V310 @395930,70422,0100FFFF1500,0.1,-0.1,2.1
19/07/2020 22:28:32.245,1043699,AM1V310 @395930,70428,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:32.307,1043761,AM1V310 @395930,70434,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:28:32.367,1043821,AM1V310 @395930,70440,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:32.396,1043849,AM1V310 @395930,70447,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:32.456,1043910,AM1V310 @395930,70453,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:32.516,1043970,AM1V310 @395930,70459,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:28:32.545,1043999,AM1V310 @395930,70465,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:32.606,1044060,AM1V310 @395930,70472,000000001500,0,0,2.1
19/07/2020 22:28:32.667,1044121,AM1V310 @395930,70478,000000001400,0,0,2
19/07/2020 22:28:32.698,1044152,AM1V310 @395930,70484,000000001400,0,0,2
19/07/2020 22:28:32.756,1044210,AM1V310 @395930,70490,0200FEFF1300,0.2,-0.2,1.9
19/07/2020 22:28:32.816,1044270,AM1V310 @395930,70497,0200FDFF1300,0.2,-0.3,1.9
19/07/2020 22:28:32.845,1044298,AM1V310 @395930,70503,0100FEFF1300,0.1,-0.2,1.9
19/07/2020 22:28:32.906,1044360,AM1V310 @395930,70509,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:32.967,1044420,AM1V310 @395930,70515,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:32.996,1044449,AM1V310 @395930,70522,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:28:33.056,1044510,AM1V310 @395930,70528,0100FFFF1400,0.1,-0.1,2
19/07/2020 22:28:33.116,1044570,AM1V310 @395930,70534,020000001500,0.2,0,2.1
19/07/2020 22:28:33.145,1044598,AM1V310 @395930,70540,010000001500,0.1,0,2.1
19/07/2020 22:28:33.206,1044660,AM1V310 @395930,70547,010000001500,0.1,0,2.1
